city,weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,reanalysis_dew_point_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_specific_humidity_g_per_kg,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases,population_x,temp_dew,temp_dew_l4
1,15,0.0602,0.069825,0.2164286,0.2027714,18.692857143000026,18.73,74.85,13.4928571429,25.3571428571,5.61428571429,31.1,21.7,0.6,11,2456000.0,False,False
1,16,0.033075,0.05155,0.2085429,0.2354857,18.52428571400003,7.5,71.5585714286,13.35,25.9,7.92857142857,31.7,20.0,0.8,19,2456000.0,False,False
1,17,0.0388,0.023,0.2024429,0.2222571,20.948571429000026,16.2,75.4171428571,15.5014285714,27.6714285714,9.61428571429,34.4,21.1,0.0,10,2456000.0,False,False
1,18,-0.0035,0.007333333,0.1991,0.1928833,21.670000000000016,4.0,76.9528571429,16.17,27.7714285714,8.27142857143,33.9,22.8,0.5,8,2456000.0,False,False
1,19,-0.0597,0.0331,0.1650857,0.1324571,21.577142857000013,1.5,75.8785714286,16.0785714286,27.9285714286,8.42857142857,33.9,23.3,0.3,8,2456000.0,False,False
1,20,0.1019,0.0747,0.1175167,0.1297857,21.648571429000015,27.3,78.5371428571,16.1442857143,27.5714285714,8.67142857143,32.8,22.2,12.6,9,2456000.0,False,False
1,21,0.0798,0.1065333,0.1590333,0.09873333,21.51142857100001,10.1,75.9828571429,15.9971428571,27.5857142857,7.08571428571,32.2,23.9,12.9,3,2456000.0,False,False
1,22,0.0235,0.05535,0.2090857,0.1450571,22.112857143000042,10.5,78.7114285714,16.66,27.3142857143,7.02857142857,31.7,22.8,30.5,7,2456000.0,False,False
1,23,0.0557,0.08895,0.1841571,0.1623571,22.82857142900002,41.7,83.4857142857,17.3685714286,27.2714285714,7.07142857143,32.8,22.2,31.3,14,2456000.0,True,False
1,24,0.1197,0.0904,0.1477167,0.1914143,23.02428571400003,9.9,79.7457142857,17.62,28.6,7.0,32.8,23.9,0.3,4,2456000.0,False,False
1,25,0.0108,0.05426667,0.1710429,0.2157,23.26142857100001,7.8,79.3642857143,17.8471428571,29.0142857143,7.51428571429,33.9,23.9,0.5,9,2456000.0,False,False
1,26,0.0749,0.07762,0.1302143,0.1368,23.172857143000044,23.4,80.2457142857,17.7328571429,28.6571428571,6.68571428571,32.8,23.9,18.6,14,2456000.0,False,False
1,27,0.1012,0.09026667,0.1940286,0.1983714,23.088571429000012,24.3,78.6385714286,17.6357142857,28.4142857143,6.42857142857,32.2,24.4,4.1,7,2456000.0,False,True
1,28,0.0883,0.07483333,0.1354571,0.1118571,23.265714286000048,21.3,78.62,17.8457142857,29.0142857143,7.54285714286,33.9,23.9,8.7,9,2456000.0,False,False
1,29,-0.0562,0.0112,0.1573143,0.1659714,23.361428571000033,35.4,80.9171428571,17.9485714286,28.6142857143,6.74285714286,32.8,24.4,40.9,3,2456000.0,False,False
1,30,-0.1562,0.044725,0.1646429,0.1496857,23.452857143000017,73.74,82.1328571429,18.0457142857,27.9,6.28571428571,31.7,23.3,51.2,3,2456000.0,True,False
1,31,0.1393,0.07825,0.2511714,0.1919429,23.065714286000002,33.6,79.4542857143,17.6171428571,27.8285714286,6.6,31.7,22.8,16.3,14,2456000.0,True,False
1,32,0.0981,0.0981,0.1404571,0.1142286,23.58571428600004,28.6,81.1042857143,18.18,28.6428571429,5.94285714286,32.2,25.0,5.2,12,2456000.0,False,False
1,33,0.008933333,0.046675,0.1411,0.1585714,23.422857143000044,42.79,82.3928571429,17.9885714286,28.2857142857,6.61428571429,32.8,23.9,53.4,10,2456000.0,False,False
1,34,0.0347916665,0.11135,0.1741857,0.1446,23.50857142900003,45.7,83.28,18.0914285714,28.4142857143,6.51428571429,32.2,24.4,52.3,21,2456000.0,False,True
1,35,0.06065,0.08936667,0.1869714,0.2091857,23.554285714000002,35.9,81.1428571429,18.1828571429,27.9857142857,6.44285714286,32.2,22.8,50.0,26,2456000.0,True,True
1,36,0.1072,0.1159667,0.2084,0.1735571,23.654285714000025,35.9,82.22,18.3085714286,28.7285714286,6.58571428571,32.8,25.0,17.0,47,2456000.0,False,False
1,37,0.03495,0.0815,0.1973143,0.1827714,24.26428571400004,46.4,83.1642857143,19.0442857143,28.9571428571,6.12857142857,32.8,24.4,15.8,42,2456000.0,False,False
1,38,-0.049,0.01545,0.1992286,0.1866286,24.097142856999994,36.89,81.8085714286,18.8285714286,28.9,6.67142857143,34.4,25.0,18.1,31,2456000.0,False,False
1,39,0.12258,0.09823333,0.1432143,0.1434143,23.235714286000018,39.6,78.78,17.8285714286,28.4,6.74285714286,32.2,23.9,25.4,34,2456000.0,False,True
1,40,0.1123,0.1054,0.2000571,0.1438857,24.118571429000042,39.0,84.4371428571,18.8142857143,27.5857142857,6.75714285714,32.2,21.7,31.2,33,2456000.0,True,False
1,41,0.0019,0.095825,0.09027143,0.0999,23.637142857000015,26.0,80.0842857143,18.31,28.5,7.3,33.3,23.3,44.4,52,2456000.0,True,False
1,42,-0.01515,0.0831,0.2018667,0.2107333,23.28571428600003,182.0,83.5757142857,17.9271428571,27.3571428571,6.42857142857,31.1,22.8,6.3,56,2456000.0,True,False
1,43,0.015716666666666667,0.1966,0.3152429,0.2916429,23.154285714000025,27.34,82.2342857143,17.8185714286,27.7,5.88571428571,32.8,23.9,8.7,70,2456000.0,False,False
1,44,0.04658333333333334,0.1695,0.2978143,0.2102,22.951428571000008,7.27,77.5328571429,17.5514285714,28.3857142857,5.81428571429,32.8,24.4,0.0,112,2456000.0,False,True
1,45,0.07745,0.14647500000000002,0.1989571,0.1767429,22.54571428600002,9.5,77.3071428571,17.0957142857,27.7428571429,6.11428571429,31.1,23.9,27.1,70,2456000.0,False,True
1,46,0.0695,0.12345,0.1481429,0.1022714,22.195714285999998,9.0,77.1628571429,16.7642857143,27.3428571429,7.4,32.8,22.8,34.6,47,2456000.0,False,True
1,47,0.14435,-0.1026,0.2017857,0.1477857,23.162857142999997,40.5,82.7657142857,17.7385714286,27.3285714286,6.0,31.1,23.9,6.1,48,2456000.0,False,False
1,48,0.2192,0.1606,0.1749286,0.2117571,23.187142857000026,42.9,82.27,17.7714285714,27.2571428571,5.67142857143,30.6,23.9,81.8,49,2456000.0,False,False
1,49,0.0568,0.0661,0.3493143,0.3120714,22.425714286000016,14.7,79.3957142857,17.0014285714,26.6714285714,6.61428571429,31.7,23.3,39.9,66,2456000.0,False,False
1,50,0.05996666666666667,-0.0448,0.2314143,0.2354714,22.00285714300003,0.3,74.2814285714,16.53,26.7571428571,8.25714285714,32.2,21.7,0.0,56,2456000.0,True,False
1,51,0.06313333333333333,0.0001,0.2579571,0.2339,21.645714286000043,3.9,74.7957142857,16.1457142857,26.5714285714,7.3,32.2,22.2,1.5,61,2456000.0,False,False
1,52,0.0663,0.075925,0.2132111,0.2257889,22.201428571000008,16.3,79.47,16.7042857143,26.7142857143,7.57142857143,31.7,22.2,17.3,67,2456000.0,True,False
1,2,0.05076667,0.0341,0.2233714,0.1341571,21.879999999999995,44.4,79.6314285714,16.3628571429,26.3571428571,6.14285714286,31.7,22.8,33.3,68,2475000.0,False,False
1,3,-0.01615,-0.008225,0.2047143,0.1985714,21.702857143000017,53.2,84.6942857143,16.2085714286,24.8857142857,5.85714285714,29.4,20.6,152.4,49,2475000.0,True,True
1,4,0.1797,0.03345,0.2514571,0.1921,21.360000000000014,8.4,78.1828571429,15.8814285714,25.6142857143,6.48571428571,29.4,21.1,4.8,50,2475000.0,True,False
1,5,0.13155,0.045825,0.1461143,0.1313571,21.04000000000002,16.3,76.2614285714,15.5614285714,26.5428571429,7.25714285714,31.1,22.2,1.3,56,2475000.0,False,True
1,6,-0.0479,-0.0525,0.1274857,0.09734286,20.821428571000013,8.6,75.7771428571,15.3614285714,26.5857142857,8.11428571429,31.7,21.1,0.0,75,2475000.0,False,False
1,7,0.11825,0.0559,0.1819,0.1763143,22.478571429,18.5,81.6128571429,17.0885714286,27.2571428571,6.9,32.2,22.8,79.2,63,2475000.0,False,True
1,8,0.136375,0.0754,0.2395714,0.2387,18.75142857100002,3.1,70.7014285714,13.5128571429,24.4142857143,6.08571428571,28.9,20.0,8.7,62,2475000.0,False,True
1,9,0.1545,0.0849,0.24338,0.1549833,20.964285714000027,1.1,75.0157142857,15.4771428571,26.2714285714,7.94285714286,31.1,21.1,6.4,41,2475000.0,False,False
1,10,0.06366667,0.09633333,0.1728429,0.1622143,20.350000000000023,10.3,77.9242857143,14.9357142857,25.6142857143,7.25714285714,32.2,21.1,7.0,50,2475000.0,False,False
1,11,0.062033334999999995,0.0797,0.1391714,0.1625286,21.54714285700004,42.78,80.7785714286,16.0814285714,25.8142857143,6.9,32.2,21.1,15.1,34,2475000.0,True,False
1,12,0.0604,0.08823333,0.2129286,0.2124143,19.75714285700002,0.6,72.6428571429,14.3671428571,24.8857142857,7.01428571429,28.9,20.6,27.7,31,2475000.0,False,False
1,13,0.0638,0.0731,0.1881667,0.1685,20.948571429000026,21.0,76.6757142857,15.48,26.2285714286,6.9,31.1,22.2,16.5,38,2475000.0,False,False
1,14,0.0672,0.02766667,0.1485333,0.1277429,21.478571429,41.2,81.4057142857,15.9985714286,25.7142857143,6.2,31.7,21.7,15.5,30,2475000.0,False,False
1,15,0.048,0.0652,0.09894286,0.1027714,21.065714286000002,19.0,80.19,15.6357142857,26.0285714286,6.35714285714,31.7,21.7,10.7,32,2475000.0,False,True
1,16,0.0308,0.076,0.1139714,0.1258571,21.82000000000005,23.9,81.1457142857,16.4028571429,26.9285714286,6.11428571429,33.9,22.2,7.9,26,2475000.0,False,False
1,17,0.0671,0.09136667,0.1444857,0.1479571,20.392857143000015,24.3,77.7128571429,15.0142857143,25.6,5.85714285714,29.4,21.7,73.4,30,2475000.0,False,False
1,18,0.1063,0.0461,0.2191857,0.2073286,22.684285713999998,11.7,80.0728571429,17.2314285714,26.8714285714,6.9,31.1,22.8,16.3,36,2475000.0,False,False
1,19,0.06986666666666666,0.09693333,0.1582429,0.1198143,21.677142857000035,17.6,77.3314285714,16.2214285714,26.7857142857,6.2,31.1,22.2,6.9,35,2475000.0,False,False
1,20,0.03343333333333333,0.04255,0.1317833,0.1003,21.960000000000036,10.3,78.4014285714,16.5028571429,27.1428571429,7.01428571429,33.9,22.2,7.1,46,2475000.0,False,False
1,21,-0.003,0.033625,0.1648667,0.1742,23.912857142999997,53.7,84.0714285714,18.6142857143,27.9142857143,6.97142857143,34.4,23.3,59.1,48,2475000.0,True,False
1,22,0.0484,0.0372,0.1550833,0.1645167,23.870000000000005,59.4,84.6357142857,18.5114285714,27.9714285714,5.65714285714,31.1,24.4,13.8,44,2475000.0,False,False
1,23,-0.0427,0.07076667,0.1536,0.1221429,23.201428571000008,35.8,82.46,17.7657142857,27.8571428571,6.2,32.2,23.9,10.5,51,2475000.0,False,False
1,24,0.12125,0.12125,0.2368143,0.2751714,24.30142857100003,20.7,82.3057142857,18.9914285714,28.4285714286,6.98571428571,32.8,23.9,38.6,59,2475000.0,True,False
1,25,0.0725,0.0509,0.2078286,0.1756286,23.28571428600003,15.4,78.53,17.8542857143,28.1,6.52857142857,32.8,23.9,23.4,71,2475000.0,False,True
1,26,0.03745,0.0167,0.1447,0.1523571,23.84571428600003,71.33,84.0257142857,18.47,28.2142857143,6.74285714286,32.2,23.9,20.6,102,2475000.0,False,False
1,27,0.0715,0.096075,0.1718429,0.1558857,23.697142857000017,33.31,80.0857142857,18.2785714286,28.6142857143,5.85714285714,32.2,25.0,0.0,128,2475000.0,False,False
1,28,-0.03095,0.0628,0.1886286,0.1695286,23.77428571400003,45.31,81.29,18.3914285714,28.3857142857,6.74285714286,32.8,22.8,11.7,127,2475000.0,True,True
1,29,0.0289,0.04713333,0.08254286,0.06893333,23.138571429000024,30.86,78.99,17.7157142857,28.3857142857,7.07142857143,33.3,23.9,62.5,150,2475000.0,False,False
1,30,0.0554,0.1065,0.1776429,0.1602571,23.35285714300005,93.68,82.2128571429,17.9457142857,27.5571428571,6.68571428571,31.7,23.9,81.9,191,2475000.0,False,False
1,31,0.14065,0.127,0.26975,0.2465286,23.888571429000024,107.87,83.7428571429,18.5471428571,28.2714285714,5.72857142857,31.7,23.9,20.5,256,2475000.0,False,False
1,32,0.02866667,0.057625,0.1758571,0.1526857,23.977142857000047,27.7,81.2171428571,18.6314285714,28.4571428571,6.18571428571,32.2,24.4,6.2,329,2475000.0,False,True
1,33,0.05346667,0.0935,0.1854333,0.1739,24.30714285700003,55.9,82.8,19.0157142857,29.0714285714,6.34285714286,32.8,24.4,3.8,263,2475000.0,False,False
1,34,0.1072,0.0567,0.1809667,0.1720333,24.31714285700002,63.2,84.2028571429,19.01,29.2142857143,6.41428571429,32.8,25.0,20.4,220,2475000.0,False,False
1,35,0.0307,0.07575,0.1548167,0.1902571,24.25142857100002,98.3,83.45,19.0271428571,28.0428571429,6.82857142857,33.9,23.3,146.4,204,2475000.0,True,False
1,36,0.0388,0.05403333,0.1585429,0.1456429,24.178571429000044,52.5,82.1928571429,18.9085714286,28.7571428571,7.12857142857,33.9,22.8,27.4,181,2475000.0,True,False
1,37,0.07465,0.05796667,0.1518857,0.122,24.010000000000048,73.6,84.0028571429,18.7242857143,28.3285714286,6.84285714286,32.2,24.4,61.3,99,2475000.0,False,False
1,38,0.06275,0.0401,0.1554833,0.14148,24.125714286000004,33.83,82.3328571429,18.8471428571,28.7285714286,6.98571428571,34.4,24.4,39.7,54,2475000.0,False,False
1,39,0.05085,0.04685,0.2315857,0.2066857,23.910000000000025,55.8,83.3314285714,18.5814285714,27.7714285714,6.22857142857,32.2,24.4,123.6,80,2475000.0,False,True
1,40,-0.0022,0.0382,0.1618857,0.1683143,23.388571429000024,124.4,78.7828571429,18.0614285714,27.9142857143,6.28571428571,32.8,23.9,24.7,102,2475000.0,False,True
1,41,0.005633333333333332,-0.019,0.1630571,0.1492,23.771428571,28.3,79.9985714286,18.4185714286,28.2571428571,5.5,31.7,24.4,25.0,127,2475000.0,False,False
1,42,0.013466666666666665,0.08155,0.1864143,0.1386857,23.462857143000008,18.5,78.0985714286,18.0914285714,27.7571428571,6.31428571429,31.7,23.3,15.5,73,2475000.0,True,False
1,43,0.0213,0.085,0.1969667,0.1962,23.75,36.5,82.0385714286,18.41,28.1571428571,6.92857142857,33.9,23.9,26.7,68,2475000.0,False,False
1,44,-0.0359,-0.0726,0.1117286,0.09242857,23.717142857,92.4,83.8657142857,18.3757142857,27.7142857143,6.12857142857,32.8,23.3,54.6,64,2475000.0,True,False
1,45,-0.016016666500000002,-0.00225,0.2212286,0.1698,23.79285714300005,89.5,85.12,18.4842857143,27.4285714286,6.45714285714,31.1,23.3,81.5,55,2475000.0,True,False
1,46,0.003866667,-0.05725,0.1859167,0.09834286,23.27000000000004,36.1,80.9142857143,17.8685714286,27.7857142857,6.67142857143,32.8,23.3,8.7,67,2475000.0,False,True
1,47,0.0269833335,0.004249999999999997,0.2537429,0.2166143,23.032857143,143.4,86.2142857143,17.6271428571,26.7285714286,6.21428571429,30.6,23.3,71.3,84,2475000.0,False,False
1,48,0.0501,0.06575,0.1662429,0.1467571,22.342857143000003,57.1,80.0214285714,16.8671428571,26.5571428571,5.68571428571,30.0,22.8,29.8,85,2475000.0,False,True
1,49,0.05675,0.06565,0.06918571,0.05278571,22.02285714300001,115.77,83.0242857143,16.5871428571,25.6428571429,5.94285714286,29.4,22.2,48.2,67,2475000.0,False,True
1,50,0.0619,0.002633333,0.2133,0.1730143,22.390000000000043,158.72,85.9114285714,16.9657142857,25.8142857143,5.01428571429,28.9,22.8,97.6,73,2475000.0,False,False
1,51,-0.08216667,-0.091675,0.2399,0.1700571,21.882857143000024,10.2,78.6685714286,16.4085714286,26.0714285714,5.54285714286,31.1,22.8,18.9,89,2475000.0,False,False
1,52,0.06056667,-0.13095,0.15715,0.0981875,22.065714286000002,12.8,78.4185714286,16.5642857143,25.9285714286,6.04285714286,30.0,22.2,29.7,68,2475000.0,False,False
1,1,-0.039666665000000004,-0.0876,0.1887,0.1634167,21.947142857000017,17.72,80.5971428571,16.4528571429,25.5714285714,5.47142857143,28.9,22.2,16.2,56,2494000.0,False,False
1,2,-0.1399,-0.03763333,0.1813833,0.1448429,20.970000000000027,12.6,76.9542857143,15.4928571429,25.0714285714,5.72857142857,28.3,20.0,20.6,77,2494000.0,True,False
1,3,-0.0698,-0.03795,0.1808,0.1158429,21.25857142900003,20.62,81.31,15.7685714286,24.9857142857,6.88571428571,30.0,21.1,27.2,75,2494000.0,True,False
1,4,0.0535,-0.10875,0.1818429,0.1406143,20.55142857100003,40.75,79.6714285714,15.0728571429,24.8857142857,6.41428571429,28.3,21.1,8.6,47,2494000.0,False,False
1,5,0.060200000000000004,0.05145,0.2175,0.1739286,17.80571428600001,14.9,70.1985714286,12.7414285714,24.1714285714,5.64285714286,27.8,19.4,18.0,50,2494000.0,False,False
1,6,0.0669,0.043925000000000006,0.2283286,0.2092,17.402857143000006,4.7,68.6414285714,12.3657142857,23.4,7.38571428571,27.8,17.8,2.9,42,2494000.0,False,True
1,7,0.0263,0.0364,0.1718571,0.1876,19.58000000000004,18.64,76.2457142857,14.2257142857,24.3285714286,7.51428571429,29.4,19.4,24.8,28,2494000.0,True,True
1,8,0.12905,0.086,0.1234714,0.1325,17.48428571400001,8.7,72.2514285714,12.4928571429,24.0428571429,6.9,28.9,18.9,0.0,37,2494000.0,False,False
1,9,-0.0509,0.03793333,0.1977167,0.1614667,20.161428571000044,8.3,77.4271428571,14.73,25.0,7.42857142857,29.4,20.6,40.1,37,2494000.0,False,False
1,10,-0.071225,0.043425,0.1611167,0.2284286,19.271428571,0.4,71.6914285714,13.9357142857,24.9571428571,7.51428571429,29.4,20.6,0.0,27,2494000.0,False,False
1,11,-0.10475,0.0402,0.2573714,0.2754429,19.614285714000005,5.5,74.8042857143,14.2442857143,24.8857142857,7.34285714286,31.1,20.6,8.4,12,2494000.0,False,True
1,12,0.135,0.03233333,0.1988,0.1830571,20.08000000000004,3.1,73.94,14.6714285714,25.6714285714,7.67142857143,30.6,21.1,0.0,15,2494000.0,False,False
1,13,0.0541,-0.0981,0.1572667,0.1370571,21.227142857000047,8.9,78.91,15.7328571429,25.7428571429,6.9,30.6,21.7,7.9,22,2494000.0,False,False
1,14,0.0441,0.00075,0.2009429,0.2108429,20.122857143000033,16.2,75.3885714286,14.7457142857,25.6142857143,6.02857142857,29.4,21.1,30.8,8,2494000.0,False,False
1,15,0.0341,0.0351,0.1027857,0.09751429,19.255714286,12.76,73.6414285714,13.9742857143,25.3857142857,6.67142857143,30.0,21.1,19.8,15,2494000.0,False,False
1,16,0.0869,0.03965,0.1907857,0.1153857,21.374285713999996,2.0,75.39,15.8685714286,26.9142857143,7.48571428571,32.2,22.8,9.2,17,2494000.0,False,False
1,17,0.07295,0.02765,0.1945833,0.1375,21.05142857100003,5.35,74.7985714286,15.5614285714,26.6857142857,7.38571428571,31.7,22.2,4.1,10,2494000.0,False,False
1,18,0.064,0.04806667,0.1721429,0.1899429,22.265714286000048,13.3,78.6828571429,16.7957142857,28.2285714286,9.21428571429,33.9,22.2,0.5,9,2494000.0,True,False
1,19,0.058058332500000004,0.0578,0.0804,0.08112,21.422857143000044,14.28,76.3085714286,15.9671428571,26.9571428571,7.62857142857,32.8,21.7,73.1,11,2494000.0,False,False
1,20,0.052116665,0.09066667,0.1944714,0.1691571,22.118571429000042,22.1,76.5985714286,16.6514285714,27.8285714286,7.32857142857,33.3,23.3,14.3,20,2494000.0,False,False
1,21,0.046174997499999995,0.0738,0.1826429,0.1713286,23.06428571400005,18.64,79.7171428571,17.6385714286,28.3857142857,6.74285714286,33.3,24.4,8.2,13,2494000.0,False,False
1,22,0.04023333,-0.0127,0.1208833,0.09056667,23.08571428600004,6.6,77.3714285714,17.6442857143,28.4142857143,6.57142857143,33.3,23.9,5.9,11,2494000.0,False,True
1,23,0.0499,0.0499,0.07223333,0.08013333,23.28000000000003,24.8,80.7542857143,17.8542857143,27.9142857143,7.55714285714,33.9,22.8,56.8,16,2494000.0,True,False
1,24,0.0617916675,0.06756667,0.1184833,0.09545,23.390000000000043,30.1,79.75,17.9828571429,27.7,6.84285714286,31.7,23.9,17.6,11,2494000.0,False,False
1,25,0.073683335,0.01375,0.0755,0.13685,23.265714286000048,81.61,83.9614285714,17.8442857143,27.2142857143,5.88571428571,31.1,22.8,60.6,7,2494000.0,True,False
1,26,0.0855750025,0.063,0.1645714,0.1307143,23.472857143,25.74,81.25,18.0514285714,28.4428571429,5.32857142857,31.7,25.0,5.4,17,2494000.0,False,False
1,27,0.09746667,0.08616667,0.1838571,0.1788857,22.77000000000004,55.1,80.7985714286,17.2957142857,27.4,5.72857142857,31.1,22.8,36.6,14,2494000.0,False,True
1,28,0.0545,0.067425,0.1345667,0.09766,23.244285714,58.2,81.8471428571,17.8042857143,27.2714285714,6.67142857143,32.8,23.3,17.5,13,2494000.0,False,False
1,29,0.1169,0.0494,0.2071143,0.1935286,23.711428571,66.52,83.9185714286,18.3228571429,26.7,5.47142857143,31.1,21.7,56.2,15,2494000.0,True,True
1,30,0.0101,0.089,0.2987143,0.1783571,23.32428571400004,32.44,80.9685714286,17.9028571429,28.1,6.52857142857,32.8,23.9,19.9,30,2494000.0,False,False
1,31,-0.07305,0.020225,0.1632429,0.1692429,23.897142857000006,29.35,81.6728571429,18.5571428571,28.3714285714,6.27142857143,32.8,22.8,18.8,25,2494000.0,True,False
1,32,-0.031450000000000006,0.11395,0.2125714,0.1689143,23.592857143000003,61.7,82.6457142857,18.2128571429,28.0857142857,6.35714285714,31.7,23.9,26.7,40,2494000.0,False,False
1,33,0.01015,0.0687,0.1973,0.1710857,23.707142857000008,46.2,81.3871428571,18.3328571429,28.3714285714,6.35714285714,31.7,25.0,10.0,44,2494000.0,False,True
1,34,-0.01465,0.03655,0.1689,0.1532571,23.710000000000036,61.8,81.9985714286,18.36,27.8571428571,6.84285714286,33.9,23.9,78.5,25,2494000.0,False,False
1,35,0.036175,-0.0331,0.2106571,0.1876,23.74571428600001,25.74,81.0028571429,18.41,28.1857142857,7.02857142857,32.8,23.9,69.7,21,2494000.0,False,True
1,36,0.087,0.06035,0.0897,0.0988,23.651428570999997,40.7,79.9657142857,18.31,28.3,6.04285714286,31.7,25.0,32.5,48,2494000.0,False,False
1,37,-0.0121,0.067475,0.1585833,0.1250857,23.934285713999998,34.13,79.6971428571,18.71,28.4142857143,6.84285714286,33.9,24.4,35.1,56,2494000.0,False,False
1,38,0.08305,0.06535,0.1360286,0.1046286,23.55142857100003,30.4,79.39,18.2142857143,28.4571428571,6.6,32.2,24.4,31.3,60,2494000.0,False,False
1,39,0.05016667,0.03946667,0.1699833,0.1612833,23.674285714000007,64.72,79.8371428571,18.3457142857,28.7142857143,7.95714285714,34.4,23.9,38.9,45,2494000.0,False,False
1,40,0.1322,0.01383333,0.2102286,0.1405857,23.50714285700002,22.37,79.6742857143,18.12,28.0,6.98571428571,32.8,23.3,16.2,55,2494000.0,True,False
1,41,-0.0864,0.12685,0.09071667,0.05796667,22.721428571000047,41.31,79.16,17.3042857143,27.1714285714,6.44285714286,31.1,23.3,27.8,32,2494000.0,False,False
1,42,-0.03668333333333334,-0.0368,0.036,0.037475,23.670000000000016,40.8,82.6571428571,18.3157142857,26.7571428571,5.04285714286,31.1,23.9,71.5,46,2494000.0,False,False
1,43,0.013033333333333327,0.009325,0.1754833,0.07245714,23.980000000000018,138.1,85.3771428571,18.7428571429,27.6714285714,6.3,32.2,23.3,58.4,61,2494000.0,True,False
1,44,0.06275,0.1034,0.1734571,0.1658833,23.381428571000015,24.52,81.6285714286,18.0142857143,27.4428571429,6.54285714286,32.2,23.9,40.9,42,2494000.0,False,True
1,45,0.1235,0.095575,0.08925,0.08956667,22.721428571000047,53.27,81.4885714286,17.2985714286,26.8857142857,5.85714285714,30.6,23.9,37.1,37,2494000.0,False,False
1,46,-0.0454,0.0747,0.05148,0.03943333,23.180000000000007,104.51,85.4042857143,17.8171428571,26.7142857143,5.8,30.6,22.8,62.1,43,2494000.0,True,False
1,47,0.0005,0.0712,0.1077,0.08874,23.135714285999995,140.2,86.4057142857,17.87,26.6,4.52857142857,31.7,23.3,88.9,34,2494000.0,False,True
1,48,0.1536,0.104775,0.1132333,0.09898571,21.625714286000004,8.7,78.6828571429,16.2071428571,26.1,7.47142857143,30.6,21.1,13.2,40,2494000.0,True,False
1,49,0.12958999999999998,0.0881,0.2564667,0.2146,20.82428571400004,107.84,81.8642857143,15.4157142857,24.9285714286,4.61428571429,28.9,21.7,126.0,25,2494000.0,False,False
1,50,0.10558,0.078075,0.1300286,0.07642857,19.01142857100001,8.78,72.6528571429,13.73,24.9428571429,4.82857142857,28.3,20.6,7.6,16,2494000.0,False,True
1,51,0.1088,0.12705,0.1088714,0.09908571,19.81428571400005,14.5,76.4971428571,14.4371428571,24.8428571429,4.9,27.8,21.7,10.9,17,2494000.0,False,False
1,52,-0.1336,-0.061225,0.1682,0.08631111,20.737142857000038,12.34,76.3171428571,15.2571428571,25.4714285714,6.55714285714,29.4,21.1,7.9,17,2508000.0,False,True
1,1,0.20635,0.1613,0.1398833,0.09583333,21.205714286000045,32.3,79.6071428571,15.7228571429,25.1285714286,5.31428571429,29.4,21.7,28.6,16,2508000.0,False,False
1,2,0.337,0.30785,0.2466857,0.1686286,20.04142857100004,47.1,77.3428571429,14.6128571429,25.1142857143,5.15714285714,28.3,21.7,12.0,23,2508000.0,False,False
1,3,0.353,0.3073,0.3262714,0.2914286,17.702857143000017,14.7,70.4571428571,12.61,23.6142857143,4.82857142857,27.2,20.0,17.7,18,2508000.0,False,False
1,4,0.3419,0.228,0.32975,0.38142,16.677142857000035,0.7,67.7657142857,11.9642857143,22.8428571429,6.84285714286,28.3,17.8,2.0,18,2508000.0,False,False
1,5,0.29455,0.2239,0.2389333,0.1607,19.584285714000032,2.02,74.0628571429,14.2128571429,25.1714285714,7.44285714286,30.0,20.6,14.1,9,2508000.0,False,False
1,6,0.24385835,0.1061,0.2147429,0.1499286,20.120000000000005,2.6,76.5028571429,14.6528571429,24.9285714286,7.12857142857,30.0,20.6,3.0,7,2508000.0,False,False
1,7,0.1931667,0.17314,0.1632714,0.08688571,20.100000000000023,3.1,76.1171428571,14.6185714286,25.2,7.28571428571,30.0,21.1,3.8,7,2508000.0,False,False
1,8,0.18170835000000002,0.2075,0.1507571,0.1469167,19.02428571400003,13.41,74.0642857143,13.67,24.7714285714,6.62857142857,28.3,20.6,3.8,4,2508000.0,False,False
1,9,0.17025,0.1962,0.2178,0.1580429,18.80285714300004,14.91,75.7214285714,13.5871428571,24.5285714286,6.81428571429,29.4,20.0,15.0,3,2508000.0,False,False
1,10,0.3779,0.22,0.16348,0.1562286,16.492857143000037,1.1,66.7357142857,11.7157142857,24.0,8.02857142857,29.4,19.4,0.0,2,2508000.0,False,False
1,11,0.2311,0.230875,0.1591,0.0873,17.848571429000003,3.29,72.1428571429,12.7385714286,25.0714285714,5.55714285714,28.9,21.1,0.8,8,2508000.0,False,False
1,12,0.2204,0.1969,0.2298571,0.1853,18.07571428600005,6.8,71.39,12.93,24.8,7.38571428571,29.4,19.4,3.5,3,2508000.0,False,False
1,13,0.21271665,0.1460667,0.25795,0.2118429,17.660000000000025,5.14,71.3514285714,12.6371428571,24.4,7.14285714286,28.9,20.0,3.1,1,2508000.0,False,False
1,14,0.2050333,0.04636667,0.1806286,0.2042857,20.482857143000047,17.9,77.7857142857,15.0585714286,25.5857142857,7.05714285714,30.6,21.7,13.3,1,2508000.0,False,False
